bank,review,rating,date,source,cleaned,sentiment,theme
DASHEN,"The Dashen Super App is very impressive. It is fast, easy to use, and provides smooth access to all essential banking services. Money transfer, bill payment, balance check, and other features work efficiently without issues. The design is clean and user-friendly. Great step forward in digital banking — keep up the good work, Dashen Bank!",5,2025-11-05,Google Play,Dashen Super App impressive fast easy use provide smooth access essential banking service money transfer bill payment balance check feature work efficiently issue design clean user friendly great step forward digital banking good work Dashen Bank,POSITIVE,Account Access Issues
DASHEN,betam kerfafa naw,1,2025-11-05,Google Play,betam kerfafa naw,NEGATIVE,Other
DASHEN,exceptional,5,2025-11-05,Google Play,exceptional,POSITIVE,Other
DASHEN,worst app ever,1,2025-11-05,Google Play,bad app,NEGATIVE,Other
DASHEN,"Dashen, always two step ahead.",5,2025-11-05,Google Play,Dashen step ahead,POSITIVE,Other
DASHEN,"Please try to fix the barrier between other banks specially with ""Commercial bank of Ethiopia""",3,2025-11-05,Google Play,try fix barrier bank specially commercial bank Ethiopia,NEGATIVE,Other
DASHEN,👍,5,2025-11-05,Google Play,,POSITIVE,Other
DASHEN,i am using,5,2025-11-05,Google Play,,POSITIVE,Other
DASHEN,It is a wonderful App developed by a local talent. It deserves an appreciation. It will continue to evolve with new exciting features.,5,2025-11-05,Google Play,wonderful App develop local talent deserve appreciation continue evolve new exciting feature,POSITIVE,Feature Requests
DASHEN,wonderful app,5,2025-11-05,Google Play,wonderful app,POSITIVE,Other
DASHEN,"i love the app it features are perfect, but it asks to update too many times to activate your need to visit a nearest branch and that takes time. other than that the app is great I like it",5,2025-11-05,Google Play,love app feature perfect ask update time activate need visit near branch take time app great like,POSITIVE,Feature Requests
DASHEN,go ahead,5,2025-11-05,Google Play,ahead,POSITIVE,Other
DASHEN,its supper,5,2025-11-04,Google Play,supper,POSITIVE,Other
DASHEN,Good,5,2025-11-04,Google Play,good,POSITIVE,Other
DASHEN,it's so boring,1,2025-11-04,Google Play,boring,NEGATIVE,Other
DASHEN,Dashen Bank Super App is the latest version of online banking system that is the gift from Dashen bank for us Thanks to Dashen,5,2025-11-04,Google Play,Dashen Bank Super App late version online banking system gift Dashen bank thank Dashen,POSITIVE,Other
DASHEN,"i rarely leave reviews, but this app truely deserves one.it's efficient ,secure , reliable and makes fanancial tasks effortless.definitely 5 stars for this exceptional app",5,2025-11-04,Google Play,rarely leave review app truely deserve efficient secure reliable make fanancial task star exceptional app,NEGATIVE,Other
DASHEN,it has improved very much lately its working more and getting better but yet it is not fully fixed some time at night it doesn't work..i think the problem is it was launched too early.,3,2025-11-04,Google Play,improve lately work get well fully fix time night work think problem launch early,POSITIVE,Other
DASHEN,Amazing,5,2025-11-03,Google Play,amazing,POSITIVE,Other
DASHEN,wow dashen bank,5,2025-11-03,Google Play,wow dashen bank,POSITIVE,Other
DASHEN,ብዙ ነጉር ይቀረዋል ወደ አፑ ስገባ በጣም ይዘገያል ባጭሩ ቀርፋፋ ነው,4,2025-11-02,Google Play,ብዙ ነጉር ይቀረዋል ወደ አፑ ስገባ በጣም ይዘገያል ባጭሩ ቀርፋፋ ነው,NEGATIVE,Other
DASHEN,"I just updated my app to the latest version and I couldn't even see my balance, send money or do anything. It says service is unavailable and it will be fixed soon.",5,2025-11-01,Google Play,update app late version balance send money say service unavailable fix soon,NEGATIVE,Other
DASHEN,it's too slow,1,2025-11-01,Google Play,slow,NEGATIVE,Transaction Performance
DASHEN,"Before the recent update, this app was great. Now, the home page is cluttered with promotions and banners, which really hurts the experience. I think the app stopped being banking app and started only to promote b/c 95% of the app is only ads, also full of bugs",1,2025-11-01,Google Play,recent update app great home page cluttered promotion banner hurt experience think app stop banking app start promote b c app ad bug,NEGATIVE,Other
DASHEN,"This might be the worst banking app I've ever used I dont know why kind of bug it is but suddenly the apps stops working it says ""Temporarily unavailable"" for a simple feature like viewing account balance and in person visit was no help it took them longer than 2 hours to fix it and even after that 2 weeks later the same problem just because of this I'm going to stop using the bank altogether which is a shame because it's a decent bank",1,2025-11-01,Google Play,bad banking app not know kind bug suddenly app stop work say temporarily unavailable simple feature like view account balance person visit help take long hour fix week later problem go stop bank altogether shame decent bank,NEGATIVE,Customer Support
DASHEN,The worst app ever. Extremely unreliable. Such a shame for a big bank.,1,2025-10-31,Google Play,bad app extremely unreliable shame big bank,NEGATIVE,Other
DASHEN,app is too slow not opening fast,1,2025-10-31,Google Play,app slow open fast,NEGATIVE,Transaction Performance
DASHEN,"it's seems to have some improvements, I don't know what's going on with this app sometimes get collapseed. This is not expected from Dashen bank, which is amongst from famous and greatest banks.",1,2025-10-30,Google Play,improvement know go app collapseed expect Dashen bank famous great bank,NEGATIVE,Other
DASHEN,very nise good,5,2025-10-30,Google Play,nise good,POSITIVE,Other
DASHEN,very interesting,5,2025-10-30,Google Play,interesting,POSITIVE,Other
DASHEN,what your emplyees tell as about the app when they came to our store and what actually the app is different,1,2025-10-30,Google Play,emplyee tell app come store actually app different,POSITIVE,Other
DASHEN,Excellent promotion,5,2025-10-30,Google Play,excellent promotion,POSITIVE,Other
DASHEN,viry good,5,2025-10-29,Google Play,viry good,POSITIVE,Other
DASHEN,"Dashen Bank Super App is incredibly convenient! Easy to use, fast, and reliable – a great app to manage everything in one place.",5,2025-10-29,Google Play,Dashen Bank Super App incredibly convenient easy use fast reliable great app manage place,POSITIVE,Other
DASHEN,it is the worst app ever istg 🤮🤮🤮,1,2025-10-29,Google Play,bad app istg,NEGATIVE,Other
DASHEN,"Dashen Super App is a game-changer with its sleek, user-friendly interface. Lightning-fast responses and seamless navigation make every task a breeze. Love the organized layout and clear features that save time daily. Fantastic work—highly recommended for effortless banking!",5,2025-10-28,Google Play,Dashen Super App game changer sleek user friendly interface lightning fast response seamless navigation task breeze love organized layout clear feature save time daily fantastic work highly recommend effortless banking,POSITIVE,User Interface & Experience
DASHEN,"The design is clean and modern, and everything works smoothly without bugs. I love how reliable the app is it makes banking so convenient.",5,2025-10-28,Google Play,design clean modern work smoothly bug love reliable app make banking convenient,POSITIVE,User Interface & Experience
DASHEN,"A true banking super app! The Dashen Super App combines great design, security, and an impressive range of features. Highly recommended for anyone looking for a complete digital banking experience.",5,2025-10-28,Google Play,true banking super app Dashen Super App combine great design security impressive range feature highly recommend look complete digital banking experience,POSITIVE,User Interface & Experience
DASHEN,"​I appreciate that this app allowed me to access multiple services in one centralized place. Thank you, Dashen Bank!",5,2025-10-28,Google Play,appreciate app allow access multiple service centralized place thank Dashen Bank,POSITIVE,Account Access Issues
DASHEN,"This app makes my day-to-day payments so easy. Everything works perfectly, and it saves me a lot of time.",5,2025-10-28,Google Play,app make day day payment easy work perfectly save lot time,POSITIVE,Other
DASHEN,It’s impressive how consistently the app is improving. I’ve been using it for months and they have improved a lot in terms of not only beauty but also performance wise.,5,2025-10-28,Google Play,impressive consistently app improve month improve lot term beauty performance wise,POSITIVE,Other
DASHEN,This app has replaced several others for me. It has everything I need in one place.,5,2025-10-28,Google Play,app replace need place,NEGATIVE,Other
DASHEN,"The app has evolved impressively over time. The latest release adds dark and light modes that enhance usability and design. It’s intuitive, modern, and clearly built with the user in mind — setting a new benchmark for digital banking.",5,2025-10-28,Google Play,app evolve impressively time late release add dark light mode enhance usability design intuitive modern clearly build user mind set new benchmark digital banking,POSITIVE,User Interface & Experience
DASHEN,"Dashen superapp just keeps improving. The new theme options are beautiful, and the overall experience is faster and smoother than ever",5,2025-10-28,Google Play,Dashen superapp keep improve new theme option beautiful overall experience fast smooth,POSITIVE,Other
DASHEN,I have been using this app for months and its easy to use and is user friendly thanks Dashen bank.,5,2025-10-28,Google Play,app month easy use user friendly thank Dashen bank,POSITIVE,Other
DASHEN,"Finally, banking made simple! Everything I need is in one super app. A true game changer for managing my finances on the go.",5,2025-10-28,Google Play,finally banking simple need super app true game changer manage finance,NEGATIVE,Other
DASHEN,"I’ve been using the the App, and it’s been working really well for my daily transactions. Good work 👌",5,2025-10-28,Google Play,App work daily transaction good work,POSITIVE,Other
DASHEN,"I appreciate how secure this app feels. Every transaction comes with confirmation, and I always get alerts immediately.",5,2025-10-28,Google Play,appreciate secure app feel transaction come confirmation alert immediately,POSITIVE,Other
DASHEN,I love the new dark theme it gives the app modern feel n make it more comfortable to use,5,2025-10-28,Google Play,love new dark theme give app modern feel n comfortable use,POSITIVE,Other
DASHEN,"This is amazing app, as it name ,truly supper.",5,2025-10-28,Google Play,amazing app truly supper,POSITIVE,Other
DASHEN,This is one of the most user friendly and impressive apps I have encountered in the banking sector,5,2025-10-28,Google Play,user friendly impressive app encounter banking sector,POSITIVE,Other
DASHEN,"Amazing UI and UX, the dark mode looks absolutely awesome!",5,2025-10-28,Google Play,amazing UI UX dark mode look absolutely awesome,POSITIVE,User Interface & Experience
DASHEN,The updated design looks amazing. I really appreciate being able to switch between dark and light mode it’s a small change that makes a big difference!,5,2025-10-28,Google Play,update design look amazing appreciate able switch dark light mode small change make big difference,POSITIVE,User Interface & Experience
DASHEN,Astonishing interface with ease of access and complete performance,5,2025-10-28,Google Play,astonishing interface ease access complete performance,POSITIVE,Account Access Issues
DASHEN,"I rarely leave reviews, but this app truly deserves one. It’s efficient, secure, and makes financial tasks effortless. Definitely a 5-star experience",5,2025-10-28,Google Play,rarely leave review app truly deserve efficient secure make financial task effortless definitely star experience,POSITIVE,Other
DASHEN,stunning UI with reliable service!,5,2025-10-28,Google Play,stunning UI reliable service,POSITIVE,User Interface & Experience
DASHEN,"Super Up is the ultimate digital banking app, living up to its name with speed, efficiency, and innovation. Designed for a seamless experience, it offers lightning-fast transactions, top-tier security, and effortless financial management. With Super Up, banking has never been this smooth, smart, and super!",5,2025-10-27,Google Play,Super ultimate digital banking app live speed efficiency innovation design seamless experience offer lightning fast transaction tier security effortless financial management Super banking smooth smart super,POSITIVE,Transaction Performance
